,Unnamed: 0,Cand_Name,Cand_Office_St,STATE,Cand_Office_Dist_x,Cand_Office_Dist_y,D,Cand_Party_Affiliation,Year,recent_presidential_vote,percent_bachelor_or_above,gov_party,Party_Previous_Vote_Share,Incumbent,minority_percentage,Gender,Presidential_Approval_Rating,Same_Party_As_President,Median_Income,name_commonness,Primary.Vote.Percent,labor_force,Raised,Spent,seat_transition,FEC ID#,GE WINNER INDICATOR,Combined totals,Combined %
121,121,"MOORE, BUDDY",CO,,7.0,7.0,,UNK,2010.0,0.561213788,27.5,DEM,0.0,0.0,0.23678,1.0,0.49,False,50360.0,500.0,,77.1,,,4.0,,,,
122,122,"SHEELY, MICHEL L",CO,,7.0,7.0,,REP,2010.0,0.561213788,27.5,DEM,0.365179529,0.0,0.23678,1.0,0.49,False,50360.0,500.0,,77.1,1775458.06,1771942.8,4.0,,,,
123,123,"MULLEN, WESLEY MARTIN",CT,,2.0,2.0,,REP,2010.0,0.6274678029999999,32.6,REP,0.323717423,0.0,0.12174,1.0,0.57,False,68952.0,121.0,,77.26667,247390.61,269667.73,0.0,,,,
124,124,"JOSEFF, MATTHEW JASON",CT,,3.0,3.0,,IND,2010.0,0.605046349,32.1,REP,0.0,0.0,0.22635,1.0,0.57,False,57676.0,10.0,,73.2,,,0.0,,,,
125,125,"ALSTON, DONNA JEAN",DC,,0.0,1.0,,DEM,2010.0,,,DEM,0.0,0.0,,0.0,,True,60903.0,64.0,,character(0),425600.0,355836.41,,,,,
126,126,"LEE, MICHAEL AGUSTUS (MATTHEW) DR ESQ",DC,,0.0,1.0,,IND,2010.0,,,DEM,0.0,0.0,,1.0,,False,60903.0,1.0,,character(0),,,,,,,
127,127,"MALONE, JOAN F M",DC,,0.0,1.0,,REP,2010.0,,,DEM,0.0,0.0,,0.0,,False,60903.0,500.0,,character(0),72326.17,72052.47,,,,,
128,128,"WALLACE, ALLEN",DC,,0.0,1.0,,DEM,2010.0,,,DEM,0.0,0.0,,1.0,,True,60903.0,130.0,,character(0),425600.0,355836.41,,,,,
129,129,"CAMPBELL, DOUGLAS ALLEN JR",DE,,0.0,1.0,,CON,2010.0,0.6263494789999999,27.7,DEM,0.0,0.0,0.29309,1.0,,False,55847.0,50.0,,72.6,,,4.0,,,,
130,130,"CHERRICKS, LIZA DAWN",DE,,0.0,1.0,,IND,2010.0,0.6263494789999999,27.7,DEM,0.0,0.0,0.29309,0.0,,False,55847.0,500.0,,72.6,,,4.0,,,,
131,131,"CULLIS, FREDERICK R",DE,,0.0,1.0,,REP,2010.0,0.6263494789999999,27.7,DEM,0.610799648,0.0,0.29309,1.0,,False,55847.0,135.0,,72.6,1369932.21,1364256.86,4.0,,,,
132,132,"SPENCER, SCOTT RICHARD",DE,,0.0,1.0,,DEM,2010.0,0.6263494789999999,27.7,DEM,0.379897109,0.0,0.29309,1.0,,True,55847.0,17.0,,72.6,2138565.29,2113640.17,4.0,,,,
133,133,"WADE, KEVIN LYNN",DE,,0.0,1.0,,REP,2010.0,0.6263494789999999,27.7,DEM,0.610799648,0.0,0.29309,1.0,,False,55847.0,13.0,,72.6,1369932.21,1364256.86,4.0,,,,
134,134,"KELLEY, HENRY ARTHUR JR",FL,,1.0,1.0,,UNK,2010.0,0.293545853,22.7,REP,0.0,0.0,0.22017,1.0,0.47,False,45140.0,120.0,,72.1,,,4.0,,,,
135,135,"DORN, JOSEPH C",FL,,2.0,2.0,,REP,2010.0,0.343091555,25.3,REP,0.380755037,0.0,0.27966,1.0,0.47,False,41929.0,11.0,,72.4,1291070.74,1290928.8,4.0,,,,
136,136,"MEECE, CARL EDWARD JR",FL,,2.0,2.0,,REP,2010.0,0.343091555,25.3,REP,0.380755037,0.0,0.27966,1.0,0.47,False,41929.0,91.0,,72.4,1291070.74,1290928.8,4.0,,,,
137,137,"ORTIZ, ROBERT EDWARD",FL,,2.0,2.0,,REP,2010.0,0.343091555,25.3,REP,0.380755037,0.0,0.27966,1.0,0.47,False,41929.0,7.0,,72.4,1291070.74,1290928.8,4.0,,,,
138,138,"RANSON, CHARLES",FL,,2.0,2.0,,REP,2010.0,0.343091555,25.3,REP,0.380755037,0.0,0.27966,1.0,0.47,False,41929.0,23.0,,72.4,1291070.74,1290928.8,4.0,,,,
139,139,"GILMAN, JAMES NICHOLAS",FL,,3.0,3.0,,REP,2010.0,0.398128191,14.9,REP,0.0,0.0,0.59137,1.0,0.47,False,31968.0,5.0,,72.23333,154156.14,150850.04,4.0,,,,
140,140,"KOLB, EUNA LEANNE",FL,,3.0,3.0,,REP,2010.0,0.398128191,14.9,REP,0.0,0.0,0.59137,0.0,0.47,False,31968.0,500.0,,72.23333,154156.14,150850.04,4.0,,,,
141,141,"MACNAUGHTON, GEORGE SCOTT",FL,,3.0,3.0,,LIB,2010.0,0.398128191,14.9,REP,0.0,0.0,0.59137,1.0,0.47,False,31968.0,53.0,,72.23333,,,4.0,,,,
142,142,"PENOSO, ANTHONY PAUL",FL,,3.0,3.0,,REP,2010.0,0.398128191,14.9,REP,0.0,0.0,0.59137,1.0,0.47,False,31968.0,22.0,,72.23333,154156.14,150850.04,4.0,,,,
143,143,"DOOLAN, THOMAS JOSEPH",FL,,5.0,5.0,,DEM,2010.0,0.406579488,19.3,REP,0.388453804,0.0,0.12061,1.0,0.47,True,42473.0,20.0,,68.9,146685.74,149580.03,0.0,,,,
144,144,"WERDER, HAROLD DAVID",FL,,5.0,5.0,,DEM,2010.0,0.406579488,19.3,REP,0.388453804,0.0,0.12061,1.0,0.47,True,42473.0,152.0,,68.9,146685.74,149580.03,0.0,,,,
145,145,"ANNARUMMA, JOHN",FL,,6.0,6.0,,UNK,2010.0,0.492374728,24.3,REP,0.0,0.0,0.23019,1.0,0.47,False,43971.0,6.0,,70.31053,,,0.0,,,,
146,146,"ARMITAGE, FAYE",FL,,7.0,7.0,,DEM,2010.0,0.364953988,28.3,REP,0.379966391,0.0,0.18269,0.0,0.47,True,48341.0,500.0,,71.37143,239084.08,235849.91,4.0,,,,
147,147,"BACON, STEPHEN",FL,,7.0,7.0,,OTH,2010.0,0.364953988,28.3,REP,0.0,0.0,0.18269,1.0,0.47,False,48341.0,33.0,,71.37143,,,4.0,,,,
148,148,"MORRIS, RALPH LEROY",FL,,7.0,7.0,,UNK,2010.0,0.364953988,28.3,REP,0.0,0.0,0.18269,1.0,0.47,False,48341.0,171.0,,71.37143,,,4.0,,,,
149,149,"SILVA, PETER",FL,,7.0,7.0,,DEM,2010.0,0.364953988,28.3,REP,0.379966391,0.0,0.18269,1.0,0.47,True,48341.0,55.0,,71.37143,239084.08,235849.91,4.0,,,,
150,150,"BROWN, PRINCE",FL,,8.0,8.0,,REP,2010.0,0.43799556,29.7,REP,0.479894326,0.0,0.2229,1.0,0.47,False,45221.0,500.0,80.2,73,1821764.46,1756774.9,4.0,,,,
151,151,"BUTLER, KEVIN MICHAEL",FL,,8.0,8.0,,REP,2010.0,0.43799556,29.7,REP,0.479894326,0.0,0.2229,1.0,0.47,False,45221.0,13.0,,73,1821764.46,1756774.9,4.0,,,,
152,152,"GERRITZEN, STEVEN J",FL,,8.0,8.0,,UNK,2010.0,0.43799556,29.7,REP,0.0,0.0,0.2229,1.0,0.47,False,45221.0,19.0,,73,,,4.0,,,,
153,153,"MILLER, KENNETH JOHN",FL,,8.0,8.0,,REP,2010.0,0.43799556,29.7,REP,0.479894326,0.0,0.2229,1.0,0.47,False,45221.0,31.0,100.0,73,1821764.46,1756774.9,4.0,,,,
154,154,"TYSALL, TERRENCE NEAL SR",FL,,8.0,8.0,,REP,2010.0,0.43799556,29.7,REP,0.479894326,0.0,0.2229,1.0,0.47,False,45221.0,195.0,,73,1821764.46,1756774.9,4.0,,,,
155,155,"FORCADE, ERIC LEE",FL,,10.0,10.0,,REP,2010.0,,26.9,REP,0.6068023370000001,0.0,0.12019,1.0,0.47,False,44062.0,14.0,,71.1,697977.68,965474.94,4.0,,,,
156,156,"LINN, MAX",FL,,10.0,10.0,,DEM,2010.0,,26.9,REP,0.393167784,0.0,0.12019,1.0,0.47,True,44062.0,500.0,,71.1,321127.81,320532.34,4.0,,,,
157,157,"ROKICKI, MARTIN",FL,,10.0,10.0,,NNE,2010.0,,26.9,REP,0.0,0.0,0.12019,1.0,0.47,False,44062.0,115.0,,71.1,,,4.0,,,,
158,158,"KELLER, SCOTT THOMAS",FL,,11.0,11.0,,REP,2010.0,,24.4,REP,0.283441858,0.0,0.37858,1.0,0.47,False,37724.0,17.0,,73.2,510417.15,501047.01,1.0,,,,
159,159,"STANFORD, STEVEN CRAIG",FL,,11.0,11.0,,REP,2010.0,,24.4,REP,0.283441858,0.0,0.37858,1.0,0.47,False,37724.0,19.0,,73.2,510417.15,501047.01,1.0,,,,
160,160,"EDWARDS, RANDOLPH",FL,,12.0,12.0,,DEM,2010.0,0.291468853,20.0,REP,0.425373573,0.0,0.24596,1.0,0.47,True,42150.0,500.0,75.15,71.3,657352.61,655719.53,4.0,,,,
161,161,"OSINSKI, JOHN V",FL,,12.0,12.0,,IND,2010.0,0.291468853,20.0,REP,0.0,0.0,0.24596,1.0,0.47,False,42150.0,6.0,,71.3,,,4.0,,,,
162,162,"SNIDER, THOMAS K",FL,,12.0,12.0,,LIB,2010.0,0.291468853,20.0,REP,0.0,0.0,0.24596,1.0,0.47,False,42150.0,20.0,,71.3,,,4.0,,,,
163,163,"NEELD, ROBERT M. JR.",FL,,14.0,14.0,,DEM,2010.0,0.23804039,27.5,REP,0.247664009,0.0,0.14067000000000002,1.0,0.47,True,46905.0,7.0,,72.07333,65455.58,63761.35,0.0,,,,
164,164,"CRAFT, CHRISTOPHER LEE",FL,,16.0,16.0,,DEM,2010.0,,22.5,REP,0.399067136,0.0,0.16297,1.0,0.47,True,43420.0,2.0,,71.5,86850.0,86586.52,4.0,,,,
165,165,"LUTRIN, DAVID LEE",FL,,16.0,16.0,,DEM,2010.0,,22.5,REP,0.399067136,0.0,0.16297,1.0,0.47,True,43420.0,4.0,,71.5,86850.0,86586.52,4.0,,,,
166,166,"ADAM, LEROY",FL,,17.0,17.0,,DEM,2010.0,,17.0,REP,1.0,0.0,0.67085,1.0,0.47,True,35017.0,500.0,,70.03158,512380.69,401644.69,0.0,,,,
167,167,"POITIER, COREY B",FL,,17.0,17.0,,REP,2010.0,,17.0,REP,0.0,0.0,0.67085,1.0,0.47,False,35017.0,70.0,,70.03158,,,0.0,,,,
168,168,"GRABER, BENJAMIN",FL,,19.0,19.0,,DEM,2010.0,,30.9,REP,0.661572495,0.0,0.21474,1.0,0.47,True,46919.0,44.0,,68.4,2002625.95,1874219.78,0.0,,,,
169,169,"LAROSE, JOSUE",FL,,19.0,19.0,,DEM,2010.0,,30.9,REP,0.661572495,0.0,0.21474,1.0,0.47,True,46919.0,500.0,,68.4,2002625.95,1874219.78,0.0,,,,
170,170,"LYNCH, EDWARD J",FL,,19.0,19.0,,REP,2010.0,,30.9,REP,0.272376452,0.0,0.21474,1.0,0.47,False,46919.0,40.0,,68.4,85760.61,85860.61,0.0,,,,
171,171,"MCCORMICK, JIM",FL,,19.0,19.0,,NPA,2010.0,,30.9,REP,0.0,0.0,0.21474,1.0,0.47,False,46919.0,5.0,,68.4,,,0.0,,,,
172,172,"PRICE, CURT",FL,,19.0,19.0,,REP,2010.0,,30.9,REP,0.272376452,0.0,0.21474,1.0,0.47,False,46919.0,500.0,,68.4,85760.61,85860.61,0.0,,,,
173,173,"RUIZ, JOSE M",FL,,19.0,19.0,,DEM,2010.0,,30.9,REP,0.661572495,0.0,0.21474,1.0,0.47,True,46919.0,48.0,,68.4,2002625.95,1874219.78,0.0,,,,
174,174,"DWORKOWITZ, STEPHEN",FL,,20.0,20.0,,REP,2010.0,,36.5,REP,0.0,0.0,0.24026,1.0,0.47,False,50905.0,33.0,,66.7,376835.93,374118.42,0.0,,,,
175,175,"REILLY, BRIAN G",FL,,20.0,20.0,,REP,2010.0,,36.5,REP,0.0,0.0,0.24026,1.0,0.47,False,50905.0,8.0,,66.7,376835.93,374118.42,0.0,,,,
176,176,"SANCHEZ, WILLAIM",FL,,21.0,21.0,,DEM,2010.0,,27.1,REP,0.0,0.0,0.16607,1.0,0.47,True,45943.0,500.0,,67.2,,,1.0,,,,
177,177,"CAMPBELL, SEAN FIELD",FL,,24.0,24.0,,REP,2010.0,0.417170191,28.8,REP,0.411140591,0.0,0.16935999999999998,1.0,0.47,False,51960.0,39.0,,63.8,1328777.62,1266664.42,,,,,
178,178,"DAVIS, JASON P",FL,,24.0,24.0,,REP,2010.0,0.417170191,28.8,REP,0.411140591,0.0,0.16935999999999998,1.0,0.47,False,51960.0,3.0,,63.8,1328777.62,1266664.42,,,,,
179,179,"DEDELOW, EDWARD W",FL,,24.0,24.0,,REP,2010.0,0.417170191,28.8,REP,0.411140591,0.0,0.16935999999999998,1.0,0.47,False,51960.0,40.0,,63.8,1328777.62,1266664.42,,,,,
180,180,"FOSTER, JAMES NORMAN",FL,,24.0,24.0,,REP,2010.0,0.417170191,28.8,REP,0.411140591,0.0,0.16935999999999998,1.0,0.47,False,51960.0,5.0,,63.8,1328777.62,1266664.42,,,,,
181,181,"HEINZELMAN, JAMES P SR",FL,,24.0,24.0,,REP,2010.0,0.417170191,28.8,REP,0.411140591,0.0,0.16935999999999998,1.0,0.47,False,51960.0,5.0,,63.8,1328777.62,1266664.42,,,,,
182,182,"HUKILL, DOROTHY L",FL,,24.0,24.0,,REP,2010.0,0.417170191,28.8,REP,0.411140591,0.0,0.16935999999999998,0.0,0.47,False,51960.0,500.0,,63.8,1328777.62,1266664.42,,,,,
183,183,"MACINNES, CHAD",FL,,24.0,24.0,,REP,2010.0,0.417170191,28.8,REP,0.411140591,0.0,0.16935999999999998,1.0,0.47,False,51960.0,30.0,,63.8,1328777.62,1266664.42,,,,,
184,184,"ROBEY, ROBERT LAWRENCE",FL,,24.0,24.0,,REP,2010.0,0.417170191,28.8,REP,0.411140591,0.0,0.16935999999999998,1.0,0.47,False,51960.0,7.0,,63.8,1328777.62,1266664.42,,,,,
185,185,"ROSS, BEN",FL,,24.0,24.0,,REP,2010.0,0.417170191,28.8,REP,0.411140591,0.0,0.16935999999999998,1.0,0.47,False,51960.0,44.0,68.98,63.8,1328777.62,1266664.42,,,,,
186,186,"SINCLAIR, LARRY",FL,,24.0,24.0,,UNK,2010.0,0.417170191,28.8,REP,0.0,0.0,0.16935999999999998,1.0,0.47,False,51960.0,58.0,,63.8,,,,,,,
187,187,"RIVERA, LUIS ANTONIO",FL,,25.0,25.0,,DEM,2010.0,0.34105822700000005,24.5,REP,0.469456165,1.0,0.1748,1.0,0.47,True,49326.0,117.0,62.72,64.21333,1662117.28,1653870.41,,,,,
188,188,"ADAMS, RHUEDOLPH 'RUDY'",GA,,2.0,2.0,,REP,2010.0,,14.5,REP,0.310510649,0.0,0.53757,1.0,0.47,False,31368.0,500.0,,72.03158,1213706.72,1154740.31,0.0,,,,
189,189,"BROWN, BOBBY DAVE",GA,,2.0,2.0,,REP,2010.0,,14.5,REP,0.310510649,0.0,0.53757,1.0,0.47,False,31368.0,93.0,,72.03158,1213706.72,1154740.31,0.0,,,,
190,190,"FERRELL, LEE R II",GA,,2.0,2.0,,REP,2010.0,,14.5,REP,0.310510649,0.0,0.53757,1.0,0.47,False,31368.0,131.0,8.08,72.03158,1213706.72,1154740.31,0.0,,,,
191,191,"GREENBERG, SEAN",GA,,6.0,6.0,,NNE,2010.0,,52.9,REP,0.0,0.0,0.23825,1.0,0.47,False,73528.0,39.0,,64.4,,,0.0,,,,
192,192,"BALFOUR, DONALD KENNETH II",GA,,7.0,7.0,,REP,2010.0,,33.6,REP,0.620284256,0.0,0.38188,1.0,0.47,False,60594.0,42.0,,64.8,399085.75,323801.01,4.0,,,,
193,193,"MALONE, WILLIAM F JR",GA,,7.0,7.0,,REP,2010.0,,33.6,REP,0.620284256,0.0,0.38188,1.0,0.47,False,60594.0,9.0,,64.8,399085.75,323801.01,4.0,,,,
194,194,"HICKS, ANGELA",GA,,8.0,8.0,,REP,2010.0,,18.0,REP,0.427563008,0.0,0.39623,0.0,0.47,False,40806.0,7.0,,65.8,1035300.43,1024630.75,4.0,,,,
195,195,"MEYERS, VALERIE SARGENT",GA,,8.0,8.0,,REP,2010.0,,18.0,REP,0.427563008,0.0,0.39623,1.0,0.47,False,40806.0,96.0,,65.8,1035300.43,1024630.75,4.0,,,,
196,196,"RISH, WILLIAM PAUL",GA,,8.0,8.0,,REP,2010.0,,18.0,REP,0.427563008,0.0,0.39623,1.0,0.47,False,40806.0,9.0,,65.8,1035300.43,1024630.75,4.0,,,,
197,197,"BENTON, CLYDE DANIEL",GA,,9.0,9.0,,REP,2010.0,,21.0,REP,0.755105371,0.0,0.1093,1.0,0.47,False,45925.0,500.0,,67.1,1312938.13,1309823.61,0.0,,,,
198,198,"DOOLEY, THOMAS EUGENE",GA,,9.0,9.0,,REP,2010.0,,21.0,REP,0.755105371,0.0,0.1093,1.0,0.47,False,45925.0,20.0,,67.1,1312938.13,1309823.61,0.0,,,,
199,199,"EVANS, MIKE ALLEN",GA,,9.0,9.0,,REP,2010.0,,21.0,REP,0.755105371,0.0,0.1093,1.0,0.47,False,45925.0,1.0,,67.1,1312938.13,1309823.61,0.0,,,,
200,200,"FREEMAN, MIKE",GA,,9.0,9.0,,DEM,2010.0,,21.0,REP,0.0,0.0,0.1093,1.0,0.47,True,45925.0,1.0,,67.1,,,0.0,,,,
201,201,"JONES, JEREMY EDWARD",GA,,9.0,9.0,,REP,2010.0,,21.0,REP,0.755105371,0.0,0.1093,1.0,0.47,False,45925.0,26.0,26.33,67.1,1312938.13,1309823.61,0.0,,,,
202,202,"MOON, EDWARD ''EUGENE''",GA,,9.0,9.0,,IND,2010.0,,21.0,REP,0.0,0.0,0.1093,1.0,0.47,False,45925.0,40.0,,67.1,,,0.0,,,,
203,203,"STEPHENS, WILLIAM V",GA,,9.0,9.0,,REP,2010.0,,21.0,REP,0.755105371,0.0,0.1093,1.0,0.47,False,45925.0,9.0,,67.1,1312938.13,1309823.61,0.0,,,,
204,204,"UNTERMYER, SAMUEL III 'SANDY'",GA,,10.0,10.0,,DEM,2010.0,,25.3,REP,0.392726351,0.0,0.24644,1.0,0.47,True,41520.0,64.0,,66.26667,220662.17,218078.11,4.0,,,,
205,205,"MOSLEY, EMMETT WAYNE JR",GA,,12.0,12.0,,REP,2010.0,,16.2,REP,0.33999639,0.0,0.48382,1.0,0.47,False,35475.0,500.0,,69.3,250533.53,246792.02,3.0,,,,
206,206,"SMITH, LAWTON CARLOS JR",GA,,12.0,12.0,,REP,2010.0,,16.2,REP,0.33999639,0.0,0.48382,1.0,0.47,False,35475.0,500.0,27.94,69.3,250533.53,246792.02,3.0,,,,
207,207,"MORRIS, STEVEN AUGUSTUS",GA,,13.0,13.0,,REP,2010.0,,26.1,REP,0.309550394,0.0,0.68619,1.0,0.47,False,44704.0,19.0,,71.75789,147199.27,143213.65,0.0,,,,
208,208,"SLEEPER, SONJA",GA,,13.0,13.0,,REP,2010.0,,26.1,REP,0.309550394,0.0,0.68619,0.0,0.47,False,44704.0,500.0,,71.75789,147199.27,143213.65,0.0,,,,
209,209,"TAM, BRIAN",GA,,,,,UNK,2010.0,,,REP,0.0,0.0,,1.0,0.47,False,,8.0,,76,,,,,,,
210,210,"BREWER, JIM",HI,,1.0,1.0,,NNE,2010.0,,32.5,REP,0.0,0.0,0.81203,1.0,,False,66111.0,5.0,100.0,73.9,,,1.0,,,,
211,211,"BROWNE, VINNY",HI,,1.0,1.0,,DEM,2010.0,,32.5,REP,0.771360114,0.0,0.81203,1.0,,True,66111.0,500.0,,73.9,2448639.24,2384717.56,1.0,,,,
212,212,"CASE, EDWARD ESPENETT",HI,,1.0,1.0,,DEM,2010.0,,32.5,REP,0.771360114,0.0,0.81203,1.0,,True,66111.0,40.0,,73.9,2448639.24,2384717.56,1.0,,,,
213,213,"COLLINS, CHARLES (GOOGIE)",HI,,1.0,1.0,,REP,2010.0,,32.5,REP,0.190654121,0.0,0.81203,1.0,,False,66111.0,23.0,,73.9,2698779.43,2576326.12,1.0,,,,
214,214,"CRUM, DOUGLAS",HI,,1.0,1.0,,REP,2010.0,,32.5,REP,0.190654121,0.0,0.81203,1.0,,False,66111.0,50.0,,73.9,2698779.43,2576326.12,1.0,,,,
215,215,"LEE, PHILMUND (PHIL)",HI,,1.0,1.0,,DEM,2010.0,,32.5,REP,0.771360114,0.0,0.81203,1.0,,True,66111.0,500.0,,73.9,2448639.24,2384717.56,1.0,,,,
216,216,"MOSELEY, KARL F.",HI,,1.0,1.0,,NNE,2010.0,,32.5,REP,0.0,0.0,0.81203,1.0,,False,66111.0,500.0,,73.9,,,1.0,,,,
217,217,"STRODE, KALAELOA",HI,,1.0,1.0,,NNE,2010.0,,32.5,REP,0.0,0.0,0.81203,1.0,,False,66111.0,500.0,,73.9,,,1.0,,,,
218,218,"TATAII, STEVE",HI,,1.0,1.0,,NNE,2010.0,,32.5,REP,0.0,0.0,0.81203,1.0,,False,66111.0,159.0,,73.9,,,1.0,,,,
219,219,"SONN, ANDREW VON",HI,,2.0,2.0,,IND,2010.0,,26.3,REP,0.0,0.0,0.7004100000000001,1.0,,False,60437.0,28.0,,75.7,,,4.0,,,,
220,220,"LACOSTE, MIKE STEVEN",IA,,1.0,1.0,,REP,2010.0,0.33069216,23.5,DEM,0.353933594,0.0,0.09358,1.0,0.48,False,46704.0,1.0,11.56,72.2,519479.69,515562.05,0.0,,,,
221,221,"LANGE, BENJAMIN MICHAEL",IA,,1.0,1.0,,REP,2010.0,0.33069216,23.5,DEM,0.353933594,0.0,0.09358,1.0,0.48,False,46704.0,44.0,52.78,72.2,519479.69,515562.05,0.0,,,,
222,222,"GETTEMY, ROBERT EDWARD",IA,,2.0,2.0,,REP,2010.0,0.447428459,27.9,DEM,0.388040392,0.0,0.08662,1.0,0.48,False,48387.0,7.0,12.78,73.2,1118886.41,1114318.13,1.0,,,,
223,223,"ROBERTS, KEN A",ID,,1.0,1.0,,REP,2010.0,0.394718883,23.5,REP,0.493942489,0.0,0.07053,1.0,0.34,False,44949.0,31.0,,75.8,726288.24,686292.68,1.0,,,,
224,224,"SALI, WILLIAM T.",ID,,1.0,1.0,,REP,2010.0,0.394718883,23.5,REP,0.493942489,0.0,0.07053,1.0,0.34,False,44949.0,9.0,,75.8,726288.24,686292.68,1.0,,,,
225,225,"JOHNSON, KENNETH LAMAR",IL,,0.0,,,DEM,2010.0,,,DEM,0.0,0.0,,1.0,0.54,True,,31.0,100.0,77.3,532446.77,555187.54,,,,,
226,226,"DUBUCLET, ALEX",IL,,1.0,1.0,,DEM,2010.0,,22.0,DEM,0.8586535590000001,0.0,0.68737,1.0,0.54,True,38299.0,176.0,,76.90667,532446.77,555187.54,4.0,,,,
227,227,"STEWART, JON",IL,,1.0,1.0,,DEM,2010.0,,22.0,DEM,0.8586535590000001,0.0,0.68737,1.0,0.54,True,38299.0,97.0,,76.90667,532446.77,555187.54,4.0,,,,
228,228,"ISRAEL, VASQUEZ",IL,,4.0,4.0,,REP,2010.0,,21.8,DEM,0.114780167,0.0,0.40629,1.0,0.54,False,42646.0,500.0,,70.96316,0.0,0.0,4.0,,,,
229,229,"PIEKARCZYK, STEVE",IL,,4.0,4.0,,REP,2010.0,,21.8,DEM,0.114780167,0.0,0.40629,1.0,0.54,False,42646.0,159.0,,70.96316,0.0,0.0,4.0,,,,
230,230,"ANNUNZIO, FRANK",IL,,5.0,5.0,,DEM,2010.0,,39.9,DEM,0.7394279579999999,0.0,0.26696,1.0,0.54,True,57026.0,65.0,,70.5619,1301374.34,1087120.55,0.0,,,,
231,231,"AUGUSTSON, ALAN",IL,,5.0,5.0,,GRE,2010.0,,39.9,DEM,0.040204944,0.0,0.26696,1.0,0.54,False,57026.0,110.0,,70.5619,,,0.0,,,,
232,232,"BEDELL, GREGORY A",IL,,5.0,5.0,,REP,2010.0,,39.9,DEM,0.220367098,0.0,0.26696,1.0,0.54,False,57026.0,29.0,,70.5619,64276.15,64275.75,0.0,,,,
233,233,"BRYAR, PAUL J",IL,,5.0,5.0,,DEM,2010.0,,39.9,DEM,0.7394279579999999,0.0,0.26696,1.0,0.54,True,57026.0,27.0,,70.5619,1301374.34,1087120.55,0.0,,,,
234,234,"CAPPARELLI, CARY",IL,,5.0,5.0,,DEM,2010.0,,39.9,DEM,0.7394279579999999,0.0,0.26696,1.0,0.54,True,57026.0,500.0,,70.5619,1301374.34,1087120.55,0.0,,,,
235,235,"DAGHER, PETER ALEXANDER",IL,,5.0,5.0,,DEM,2010.0,,39.9,DEM,0.7394279579999999,0.0,0.26696,1.0,0.54,True,57026.0,55.0,,70.5619,1301374.34,1087120.55,0.0,,,,
236,236,"DONATELLI, JAN H",IL,,5.0,5.0,,DEM,2010.0,,39.9,DEM,0.7394279579999999,0.0,0.26696,0.0,0.54,True,57026.0,500.0,,70.5619,1301374.34,1087120.55,0.0,,,,
237,237,"FEIGENHOLTZ, SARA",IL,,5.0,5.0,,DEM,2010.0,,39.9,DEM,0.7394279579999999,0.0,0.26696,0.0,0.54,True,57026.0,50.0,,70.5619,1301374.34,1087120.55,0.0,,,,
238,238,"FORYS, VICTOR ALEXANDER",IL,,5.0,5.0,,DEM,2010.0,,39.9,DEM,0.7394279579999999,0.0,0.26696,1.0,0.54,True,57026.0,101.0,,70.5619,1301374.34,1087120.55,0.0,,,,
239,239,"FREDRICKSON, MARK A.",IL,,5.0,5.0,,GRE,2010.0,,39.9,DEM,0.040204944,0.0,0.26696,1.0,0.54,False,57026.0,18.0,,70.5619,,,0.0,,,,
240,240,"FRITCHEY, JOHN A",IL,,5.0,5.0,,DEM,2010.0,,39.9,DEM,0.7394279579999999,0.0,0.26696,1.0,0.54,True,57026.0,6.0,,70.5619,1301374.34,1087120.55,0.0,,,,
241,241,"GEOGHEGAN, THOMAS HOWARD",IL,,5.0,5.0,,DEM,2010.0,,39.9,DEM,0.7394279579999999,0.0,0.26696,1.0,0.54,True,57026.0,20.0,,70.5619,1301374.34,1087120.55,0.0,,,,
242,242,"GORDILS, DEB LETICIA",IL,,5.0,5.0,,GRE,2010.0,,39.9,DEM,0.040204944,0.0,0.26696,0.0,0.54,False,57026.0,500.0,,70.5619,,,0.0,,,,
243,243,"HANSON, TOM",IL,,5.0,5.0,,REP,2010.0,,39.9,DEM,0.220367098,0.0,0.26696,1.0,0.54,False,57026.0,20.0,,70.5619,64276.15,64275.75,0.0,,,,
244,244,"KAY, DANIEL S (KARKUSIEWICZ)",IL,,5.0,5.0,,REP,2010.0,,39.9,DEM,0.220367098,0.0,0.26696,1.0,0.54,False,57026.0,12.0,,70.5619,64276.15,64275.75,0.0,,,,
245,245,"KHAN, MOHAMMADALI D",IL,,5.0,5.0,,DEM,2010.0,,39.9,DEM,0.7394279579999999,0.0,0.26696,1.0,0.54,True,57026.0,500.0,,70.5619,1301374.34,1087120.55,0.0,,,,
246,246,"MELL, DEBORAH",IL,,5.0,5.0,,DEM,2010.0,,39.9,DEM,0.7394279579999999,0.0,0.26696,0.0,0.54,True,57026.0,61.0,,70.5619,1301374.34,1087120.55,0.0,,,,
247,247,"MONTEAGUDO, CARLOS A",IL,,5.0,5.0,,DEM,2010.0,,39.9,DEM,0.7394279579999999,0.0,0.26696,1.0,0.54,True,57026.0,76.0,,70.5619,1301374.34,1087120.55,0.0,,,,
248,248,"O'CONNOR, PATRICK J.",IL,,5.0,5.0,,DEM,2010.0,,39.9,DEM,0.7394279579999999,0.0,0.26696,1.0,0.54,True,57026.0,37.0,,70.5619,1301374.34,1087120.55,0.0,,,,
